index,appid,name,numPlayer,totalTime,price,avgTime(h)PerP,avgCostPerHourPerPerson
8409,439460,Ships 2017,12,1837,14.99,2.551388888888889,5.875231355470876
8411,464450,DoDonPachi Resurrection,12,2582,29.99,3.586111111111111,8.362819519752131
8412,450020,DAMAGE CONTROL,12,1628,0.99,2.261111111111111,0.43783783783783786
8413,363420,Leap of Fate,12,2259,15.99,3.1375,5.0964143426294815
8414,416260,The Lost Island,12,11,9.99,0.015277777777777777,653.8909090909091
8416,292060,Final Hours of Titanfall,12,204,1.99,0.2833333333333333,7.023529411764706
8417,466220,Kingdom of Loot,12,3406,8.99,4.730555555555555,1.9004110393423372
8418,211970,Test Drive®: Ferrari Racing Legends,12,2206,19.99,3.063888888888889,6.524388032638258
8419,300400,Unpossible,12,566,2.99,0.7861111111111111,3.803533568904594
8420,411970,TY the Tasmanian Tiger 2,12,3439,11.99,4.776388888888889,2.510264611805758
8421,301760,Cars 2,12,11690,19.99,16.23611111111111,1.2312061591103507
8422,353940,Aces of the Luftwaffe,12,279,4.99,0.3875,12.87741935483871
8423,415300,Monster Monpiece,12,1175,19.99,1.6319444444444444,12.249191489361701
8424,661810,ElectricScribe,12,130,0.62,0.18055555555555555,3.433846153846154
8425,348730,Abyss Raiders: Uncharted,12,1310,4.99,1.8194444444444444,2.7425954198473286
8426,529900,Polygon Attack,12,2207,0.49,3.0652777777777778,0.1598550067965564
8427,339510,Psy High,12,1740,6.99,2.4166666666666665,2.8924137931034486
8428,270590,Long Night,12,694,4.99,0.9638888888888889,5.176945244956772
8430,381220,Hydraulic Empire,12,3951,1.99,5.4875,0.3626423690205012
8431,341510,Crayon Chronicles,12,771,3.99,1.0708333333333333,3.726070038910506
8432,200150,Battle Chess: Game of Kings™,12,7288,29.99,10.122222222222224,2.9627881448957183
8433,335890,Nanofights,12,86,2.99,0.11944444444444445,25.032558139534885
8434,324740,The Warlock of Firetop Mountain,12,5821,19.99,8.084722222222222,2.472564851400103
8435,364910,Redemption: Saints And Sinners,12,4807,1.99,6.676388888888889,0.2980653214062825
8437,285980,Kromaia,12,19,19.99,0.02638888888888889,757.5157894736842
8438,357670,Home Improvisation: Furniture Sandbox,12,669,9.99,0.9291666666666667,10.751569506726458
8439,292760,Rise of Prussia Gold,12,268,19.99,0.3722222222222222,53.7044776119403
8440,371000,Cave Coaster,12,5346,1.24,7.425,0.16700336700336701
8441,271760,Dungeon Lords Steam Edition,12,2196,14.99,3.05,4.914754098360656
8442,267730,Ground Pounders,12,2041,9.99,2.8347222222222226,3.524154826065654
8443,13000,Ninja Reflex: Steamworks Edition,12,660,4.99,0.9166666666666666,5.443636363636364
8444,284050,Sanitarium,12,1590,9.99,2.2083333333333335,4.52377358490566
8445,384330,PolyRace,12,0,5.99,0.0,inf
8446,508950,Beerman,12,2291,1.99,3.1819444444444445,0.6254037538192929
8447,504240,Graveyard Smash,12,1966,2.99,2.7305555555555556,1.0950152594099696
8449,347250,F-19 Stealth Fighter,12,11,6.99,0.015277777777777777,457.52727272727276
8450,655470,A Goo Adventure,12,0,1.99,0.0,inf
8451,375040,Death Tractor,12,2292,3.99,3.183333333333333,1.2534031413612567
8452,344480,Quell,12,1736,3.99,2.411111111111111,1.6548387096774195
8453,420910,Store Manager: Cellular Edition,12,1216,6.99,1.6888888888888889,4.138815789473685
8454,439930,Control Craft 2,12,3168,2.99,4.4,0.6795454545454546
8456,443570,DreamBreak,12,514,6.99,0.7138888888888889,9.791439688715954
8457,447800,LostWinds 2: Winter of the Melodias,12,200,9.99,0.2777777777777778,35.964
8458,414190,Junk Jack,12,11107,14.99,15.426388888888889,0.971711533267309
8459,580970,The Maze : Endless nightmare,12,1460,2.99,2.0277777777777777,1.4745205479452057
8460,440750,Story of a Cube,12,2238,5.99,3.1083333333333334,1.9270777479892762
8461,343770,Rotieer,12,42,4.99,0.058333333333333334,85.54285714285714
8462,422920,Creeper World 2 Anniversary Edition,12,10249,4.99,14.234722222222222,0.3505512732949556
8463,527420,Demon Hunter 3: Revelation,12,1135,9.99,1.5763888888888888,6.337268722466961
8464,369110,The Swindle,12,5517,14.99,7.6625,1.9562805872756934
8465,461850,Abrix the robot,12,2954,0.99,4.102777777777778,0.24129993229519295
8466,445840,Undead vs Plants,12,15,6.99,0.020833333333333332,335.52000000000004
8467,610930,Phantom Soldier,12,1498,0.99,2.0805555555555553,0.4758344459279039
8468,350220,Dead Sea,12,37,4.99,0.051388888888888894,97.1027027027027
8469,46720,Dimensity,12,825,9.99,1.1458333333333333,8.718545454545456
8470,409000,Mystery Chronicle: One Way Heroics,12,6280,9.99,8.722222222222223,1.1453503184713374
8471,312010,Bird Assassin,12,289,1.99,0.40138888888888885,4.957785467128028
8472,349320,The Rainy Port Keelung,12,5732,24.99,7.961111111111111,3.1390090718771804
8475,475430,Kimulator : Fight for your destiny,12,1595,1.99,2.2152777777777777,0.898307210031348
8476,333330,Song of the Myrne: What Lies Beneath,12,649,4.99,0.9013888888888889,5.5359013867488445
8477,111010,The Clockwork Man: The Hidden World,12,712,9.99,0.9888888888888889,10.102247191011235
8478,383810,Doomed'n Damned,12,1277,5.99,1.7736111111111112,3.3772905246671887
8479,387010,FIVE: Guardians of David,12,5716,9.99,7.938888888888888,1.2583624912526243
8480,350620,Sandmason,12,158,3.99,0.21944444444444444,18.18227848101266
8481,325910,Substance B2M 3,12,2735,99.99,3.798611111111111,26.322778793418646
8482,363050,Let's Explore The Airport (Junior Field Trips),12,11,6.99,0.015277777777777777,457.52727272727276
8483,363070,Let's Explore The Jungle (Junior Field Trips),12,17,6.99,0.023611111111111114,296.04705882352937
8484,354620,Miner Warfare,12,2518,2.99,3.4972222222222222,0.8549642573471009
8485,376770,Big Thinkers 1st Grade,12,1346,6.99,1.8694444444444445,3.739078751857355
8486,300280,Adventurezator: When Pigs Fly,12,1129,19.99,1.5680555555555555,12.748272807794507
8487,343070,World of Subways 4 – New York Line 7,12,3800,19.99,5.277777777777778,3.787578947368421
8489,303290,OZMAFIA!!,12,9474,34.99,13.158333333333333,2.6591513616212796
8490,610810,Your Friend Hana,12,1512,0.99,2.1,0.4714285714285714
8491,502240,You Deserve,12,1576,0.99,2.188888888888889,0.4522842639593908
8492,290990,Flower Shop: Summer In Fairbrook,12,3704,14.99,5.144444444444445,2.9138228941684665
8493,375930,Trap Them,12,1638,1.74,2.275,0.7648351648351649
8494,397810,Super Bomb Rush!,12,1,9.99,0.0013888888888888887,7192.800000000001
8495,400450,NeuroVoider,12,2825,13.99,3.923611111111111,3.5655929203539825
8496,464440,Annie Amber,12,948,7.99,1.3166666666666667,6.068354430379747
8497,3050,Xpand Rally Xtreme,12,896,4.99,1.2444444444444445,4.009821428571429
8499,344340,Front Office Football Seven,12,41750,18.99,57.98611111111111,0.32749221556886227
8500,278190,ACID Music Studio 10 - Steam Powered,12,8640,49.99,12.0,4.1658333333333335
8501,427550,Tibetan Quest: Beyond the World's End,12,2445,9.99,3.3958333333333335,2.9418404907975457
8502,494810,VR: Vacate the Room,12,900,4.99,1.25,3.992
8503,394770,Owys,12,12,0.99,0.016666666666666666,59.4
8504,31860,Nancy Drew: Legend of the Crystal Skull ,12,3523,6.99,4.893055555555555,1.4285552086290096
8505,211070,Check vs. Mate,12,913,19.99,1.2680555555555555,15.764293537787513
8506,302440,Roadside Assistance Simulator,12,312,1.99,0.43333333333333335,4.592307692307692
8507,386870,Playing History 2 - Slave Trade,12,3,4.99,0.004166666666666667,1197.6000000000001
8508,301360,Kill Fun Yeah,12,260,9.99,0.3611111111111111,27.664615384615384
8509,344810,Total Extreme Wrestling,12,6054,19.99,8.408333333333333,2.3774033696729435
8510,398180,Euclidean,12,547,4.99,0.7597222222222223,6.568190127970749
8512,207670,AVSEQ,12,231,1.99,0.32083333333333336,6.202597402597402
8513,418360,Gurgamoth,12,855,4.99,1.1875,4.202105263157895
8515,547410,Peak Angle: Drift Online,12,4567,7.99,6.343055555555555,1.2596452813663237
8516,316930,Kings of Kung Fu,12,925,9.99,1.284722222222222,7.776000000000001
8517,375520,Taimumari,12,2306,4.99,3.2027777777777775,1.5580225498699047
8518,421880,Plastiland,12,2353,7.99,3.2680555555555557,2.444878878028049
8520,305480,Heileen 2: The Hands Of Fate,12,1614,9.99,2.2416666666666667,4.456505576208179
8521,352780,An Octave Higher,12,1019,11.99,1.4152777777777779,8.471835132482825
8523,376880,ASTROKILL,11,195,9.99,0.29545454545454547,33.81230769230769
8524,528550,Drunkn Bar Fight,11,2093,11.99,3.1712121212121214,3.7808886765408505
8526,447200,The Men of Yoshiwara: Ohgiya,11,2978,15.99,4.512121212121213,3.5437877770315644
8527,473910,The Nest,11,823,9.99,1.2469696969696968,8.011421628189552
8528,321940,Moorhuhn - Tiger and Chicken,11,3,4.99,0.004545454545454545,1097.8000000000002
8529,405290,Charlie Murder,11,2254,9.99,3.415151515151515,2.9251996450754216
8530,414370,Raining Blobs,11,2550,9.99,3.8636363636363638,2.5856470588235294
8531,325150,Run or Die,11,1266,4.99,1.9181818181818182,2.6014218009478673
8532,602930,Wordlase,11,1461,2.99,2.2136363636363634,1.3507186858316225
8533,394290,Tennis in the Face,11,1115,4.99,1.6893939393939392,2.953721973094171
8534,440340,Banzai Escape,11,2696,5.99,4.084848484848485,1.4663946587537091
8535,262080,Iron Soul,11,544,4.99,0.8242424242424242,6.054044117647059
8536,251810,Leadwerks Game Engine,11,2505,99.99,3.7954545454545454,26.344670658682634
8537,452450,Rising Islands,11,1559,9.99,2.362121212121212,4.229249518922387
8538,509570,In Celebration of Violence,11,2852,7.99,4.321212121212121,1.8490182328190743
8539,459010,Ghost Town Mine Ride & Shootin' Gallery,11,541,8.99,0.8196969696969697,10.96746765249538
8540,315450,Bliss,11,33,4.99,0.05,99.8
8541,373920,Eisenhorn: XENOS,11,2842,19.99,4.306060606060607,4.642294159042927
8543,408650,ChromaGun,11,633,10.39,0.9590909090909091,10.833175355450237
8544,284260,PANORAMICAL,11,648,9.99,0.9818181818181818,10.175
8545,365560,Battle of the Bulge,11,991,9.99,1.5015151515151515,6.653279515640767
8546,465840,THE LAST BLADE,11,67,9.99,0.10151515151515152,98.4089552238806
8547,333810,Way of the Samurai 4 - Scroll Set,11,0,0.99,0.0,inf
8548,517130,Soundboxing,11,4657,7.99,7.056060606060607,1.1323598883401331
8549,351450,Scribble Space,11,1609,1.99,2.437878787878788,0.816283405842138
8550,531270,The Art of Fight,11,451,24.99,0.6833333333333333,36.57073170731707
8551,451670,War Birds: WW2 Air strike 1942,11,1398,3.99,2.118181818181818,1.8836909871244636
8554,273800,Forestry 2017 - The Simulation,11,1586,19.99,2.4030303030303033,8.318663303909204
8557,464880,Stars in Shadow,11,9864,24.99,14.945454545454545,1.6720802919708029
8558,392000,TRON RUN/r,11,1570,19.99,2.3787878787878785,8.40343949044586
8559,370640,Midnight's Blessing,11,1352,9.99,2.0484848484848484,4.876775147928995
8560,415610,Red Comrades Save the Galaxy: Reloaded,11,3033,3.99,4.595454545454546,0.8682492581602373
8561,618510,Battle Bruise,11,705,0.99,1.0681818181818181,0.9268085106382979
8562,423320,Pendragon Rising,11,1971,3.99,2.9863636363636363,1.3360730593607306
8565,333490,Replay - VHS is not dead,11,2020,9.99,3.0606060606060606,3.264059405940594
8566,402160,Star Command Galaxies,11,2504,14.99,3.793939393939394,3.951038338658147
8568,350910,Streets of Fury EX,11,3530,4.99,5.348484848484849,0.9329745042492918
8569,422650,Megamagic: Wizards of the Neon Age,11,2862,9.99,4.336363636363637,2.30377358490566
8570,600370,Paradigm,11,3878,14.99,5.875757575757576,2.5511603919546157
8571,336760,Pilot Brothers,11,165,4.99,0.25,19.96
8572,314460,Jamsouls,11,1720,3.99,2.6060606060606064,1.5310465116279068
8573,441280,Pharaoh Rebirth+,11,4536,9.99,6.872727272727273,1.4535714285714285
8574,286880,Disney Planes,11,902,19.99,1.3666666666666667,14.626829268292681
8575,330460,Celestial Command,11,1402,10.99,2.124242424242424,5.173609129814551
8576,368800,Apocalypse: Party's Over,11,1849,4.99,2.8015151515151517,1.7811790156841536
8577,533320,Space Trucker,11,935,19.99,1.4166666666666667,14.110588235294117
8578,503010,Legends of Azulgar,11,273,14.99,0.41363636363636364,36.23956043956044
8579,302470,Battle Mages,11,647,3.99,0.9803030303030303,4.07017001545595
8580,466980,Can't Drive This,11,631,7.99,0.9560606060606062,8.357210776545166
8581,213350,MDK 2 HD,11,310,14.99,0.4696969696969697,31.914193548387097
8582,560000,Ladykiller in a Bind,11,5851,29.99,8.865151515151515,3.3829089044607756
8584,346200,Drew and the Floating Labyrinth,11,901,4.99,1.365151515151515,3.655271920088791
8585,495140,NARUTO: Ultimate Ninja STORM,11,1986,19.99,3.009090909090909,6.643202416918429
8586,347940,Forsaken Isle,11,10931,7.99,16.562121212121212,0.4824261275272162
8587,388660,Project Tarvotan,11,2542,1.99,3.8515151515151516,0.5166797797010229
8588,386750,Cashtronauts,11,1449,7.99,2.1954545454545453,3.639337474120083
8589,407880,Mad Nords: Probably an Epic Quest,11,1023,2.99,1.55,1.9290322580645163
8590,454250,The Eyes of Ara,11,2855,14.99,4.325757575757576,3.4652889667250437
8591,477740,Zero Escape: The Nonary Games,11,14765,44.99,22.37121212121212,2.01106671181849
8592,316750,Tetris® Ultimate,11,424,14.99,0.6424242424242425,23.333490566037735
8593,206250,ClaDun x2,11,866,9.99,1.3121212121212122,7.613625866050808
8594,282780,Stick 'Em Up 2,11,312,2.99,0.4727272727272727,6.325
8595,488580,Hover 2030,11,1648,1.99,2.496969696969697,0.7969660194174757
8596,314470,Heroes of a Broken Land,11,9253,14.99,14.01969696969697,1.0692099859505027
8597,281350,US and THEM,11,468,9.99,0.7090909090909091,14.088461538461539
8598,327560,Near Death,11,749,14.99,1.134848484848485,13.208811748998663
8600,402060,Californium,11,196,9.99,0.29696969696969694,33.63979591836735
8601,489470,Hide and Secret Treasure of the Ages,11,1461,2.99,2.2136363636363634,1.3507186858316225
8602,364810,Star Trek™: Starfleet Academy,11,1382,9.99,2.093939393939394,4.770911722141823
8603,601650,My Name is You,11,1520,5.99,2.303030303030303,2.6009210526315787
8604,599090,15 defense,11,3437,2.99,5.207575757575757,0.5741635146930464
8605,490390, ???????(God's One Day World),11,2259,9.99,3.422727272727273,2.9187250996015934
8606,342510,Bret Airborne,11,3667,4.99,5.556060606060607,0.8981183528770111
8607,368640,htoL#NiQ: The Firefly Diary,11,1445,9.99,2.1893939393939394,4.5629065743944635
8608,334850,1931: Scheherazade at the Library of Pergamum,11,5705,24.99,8.643939393939394,2.891042944785276
8609,404640,Game Tycoon 2,11,2332,14.99,3.533333333333333,4.24245283018868
8610,364710,Wonky Pigeon!,11,2,4.99,0.0030303030303030303,1646.7
8611,498570,Extreme Forklifting 2,11,63,1.99,0.09545454545454546,20.847619047619048
8612,370270,Jim Power -The Lost Dimension ,11,1229,4.99,1.8621212121212123,2.679739625711961
8613,444520,Leave Me Alone: A Trip To Hell,11,2658,1.99,4.027272727272727,0.49413092550790066
8614,354740,Echoes of Aetheria,11,4487,14.99,6.798484848484849,2.204903053264988
8615,412380,Legend,11,1921,4.99,2.9106060606060606,1.7144195731389902
8616,492220,Bohemian Killing,11,3083,12.99,4.671212121212121,2.780862795977944
8619,368450,Rememoried,11,462,9.99,0.7,14.271428571428572
8620,617710,Cannons-Defenders: Steam Edition,11,1292,0.99,1.9575757575757575,0.5057275541795666
8621,350510,HassleHeart,11,21,2.99,0.03181818181818182,93.97142857142856
8622,553210,"Warhammer 40,000: Space Wolf",11,2760,17.99,4.181818181818182,4.30195652173913
8624,550420,Stargazer Christmas,11,980,0.99,1.4848484848484849,0.666734693877551
8625,373870,Sister’s Secrecy: Arcanum Bloodlines - Premium Edition,11,0,6.99,0.0,inf
8626,305940,Project AURA,11,10520,19.99,15.93939393939394,1.254125475285171
8628,281390,O.R.B.,11,1404,4.99,2.1272727272727274,2.345726495726496
8629,377670,G-senjou no Maou - The Devil on G-String,11,3748,9.99,5.678787878787879,1.7591782283884738
8630,428740,Nordenfelt,11,82,5.99,0.12424242424242424,48.212195121951225
8631,404050,Black & White Bushido,11,335,12.99,0.5075757575757576,25.59223880597015
8632,636450,Rez Infinite,11,766,24.99,1.1606060606060606,21.531853785900783
8634,368180,Polyball,11,2556,14.99,3.872727272727273,3.870657276995305
8637,374380,Revolution Under Siege Gold,11,3135,24.99,4.75,5.261052631578947
8638,477730,Eador. Imperium,11,4471,19.99,6.774242424242424,2.950883471259226
8639,357330,Space Beast Terror Fright,11,4076,14.99,6.175757575757576,2.4272325809617272
8641,42200,Nancy Drew Dossier: Resorting to Danger!,11,1769,6.99,2.68030303030303,2.607914075749011
8647,513580,Miaou Moon,11,1838,9.99,2.7848484848484847,3.587268770402612
8648,32150,Everyday Genius: SquareLogic,11,7113,4.99,10.777272727272727,0.46301138760016874
8649,326590,Cinemaware Anthology: 1986-1991,11,2800,1.99,4.242424242424242,0.4690714285714286
8651,467060,Dead Army - Radio Frequency,11,1390,0.59,2.106060606060606,0.2801438848920863
8653,530350,Smashbox Arena,11,3051,19.99,4.622727272727273,4.3242871189773835
8654,409420,Knight Adventure,11,1473,4.99,2.231818181818182,2.235845213849287
8655,510850,Mars 2030,11,470,14.99,0.7121212121212122,21.04978723404255
8656,439920,Royal Heroes,11,11224,4.99,17.006060606060608,0.2934248039914469
8657,571530,Superdimension Neptune VS Sega Hard Girls,11,6402,29.99,9.7,3.0917525773195877
8658,494660,Android John,11,95726,2.99,145.03939393939393,0.020615088899567518
8659,560730,The Esoterica: Hollow Earth,11,1216,3.99,1.8424242424242425,2.165625
8660,364770,Super Furball,11,1985,3.99,3.007575757575758,1.3266498740554156
8661,461700,Seduce Me 2: The Demon War,11,6866,9.99,10.403030303030302,0.9602971162248762
8662,553660,PWND,11,1585,12.99,2.4015151515151514,5.409085173501578
8663,490860,DashBored,11,4171,4.99,6.319696969696969,0.7895948213857589
8664,361830,in Space,11,837,0.99,1.2681818181818183,0.7806451612903225
8665,514310,SENRAN KAGURA Bon Appetit!,11,7544,29.99,11.430303030303032,2.6237274655355245
8666,278810,LA Cops,11,48,14.99,0.07272727272727272,206.1125
8668,431330,Dungeons Are Random,11,42,1.99,0.06363636363636364,31.27142857142857
8669,559210,Rakuen,11,2861,9.99,4.334848484848484,2.3045788185948974
8670,492710,VR Ping Pong,11,554,1.99,0.8393939393939395,2.3707581227436823
8671,429950,ABO MANDO,11,2820,1.99,4.2727272727272725,0.46574468085106385
8672,509780,Fire Arrow Plus,11,0,4.99,0.0,inf
8674,425230,Sword 'N' Board,11,18,4.99,0.027272727272727275,182.96666666666667
8675,455110,Pertinence,11,740,3.99,1.121212121212121,3.5586486486486493
8676,6090,Armed and Dangerous,11,751,5.99,1.1378787878787877,5.264181091877497
8677,426290,The Away Team,11,1472,5.99,2.23030303030303,2.6857336956521745
8678,589900,Ghost in the Shell 2.0,11,370,3.99,0.5606060606060606,7.1172972972972985
8679,442780,STRAFE®,11,1248,19.96,1.8909090909090909,10.555769230769231
8681,274480,Drox Operative,11,10806,19.99,16.37272727272727,1.2209328151027208
8682,318860,Malebolgia,11,557,6.49,0.8439393939393939,7.690125673249552
8684,335690,dUpLicity ~Beyond the Lies~,11,2475,9.99,3.75,2.664
8685,249570,The Castle Doctrine,11,2189,15.99,3.316666666666667,4.821105527638191
8686,395350,Doors,11,645,4.99,0.9772727272727272,5.106046511627907
8687,368430,Through the Woods,11,675,19.99,1.0227272727272727,19.545777777777776
8691,538810,Train Mechanic Simulator 2017,11,2403,14.99,3.640909090909091,4.117103620474407
8692,321060,Gender Bender DNA Twister Extreme,11,4316,24.99,6.53939393939394,3.821455050973123
8693,331910,Beach Resort Simulator,11,503,9.99,0.7621212121212121,13.108151093439364
8694,338130,Strategy & Tactics: Wargame Collection,11,1335,9.99,2.0227272727272725,4.9388764044943825
8695,407190,Club Manager 2016,11,44475,19.99,67.38636363636364,0.2966475548060708
8696,421600,Ray Gigant,11,660,29.99,1.0,29.99
8697,386090,Nandeyanen!? - The 1st Sûtra,11,21,1.99,0.03181818181818182,62.54285714285714
8698,602830,Hexaball,11,0,0.99,0.0,inf
8700,386350,Rise: Battle Lines,11,1000,5.99,1.5151515151515151,3.9534000000000002
8701,389270,Abandoned,11,46,0.99,0.06969696969696969,14.20434782608696
8702,547470,Apokalypsis,11,1677,0.49,2.540909090909091,0.19284436493738819
8703,370480,Pixel Galaxy,11,2155,9.99,3.265151515151515,3.059582366589327
8704,396890,Gridworld,11,4010,0.99,6.075757575757576,0.16294264339152117
8707,375330,Butsbal,11,23,2.99,0.034848484848484844,85.80000000000001
8708,517350,Squareface,11,950,8.99,1.4393939393939392,6.245684210526317
8709,517360,The Secret Order 4: Beyond Time,11,3627,9.99,5.495454545454546,1.817866004962779
8710,476030,Johnny Graves—The Unchosen One,11,114,4.99,0.17272727272727273,28.88947368421053
8711,363060,Let's Explore The Farm (Junior Field Trips),11,0,6.99,0.0,inf
8712,328990,Koya Rift,11,226,2.99,0.34242424242424246,8.731858407079645
8713,31840,Nancy Drew: Danger on Deception Island ,11,3904,6.99,5.915151515151516,1.1817110655737704
8714,383730,RPG Maker 2000,11,534,24.99,0.8090909090909091,30.886516853932584
8715,308380,Airship Dragoon,11,1350,19.99,2.0454545454545454,9.772888888888888
8717,393950,Get Over Here,11,2090,9.99,3.1666666666666665,3.1547368421052635
8718,365190,TASTEE: Lethal Tactics,11,822,14.99,1.2454545454545456,12.035766423357662
8719,383710,Princess KAGUYA,11,799,10.99,1.2106060606060607,9.078097622027533
8720,305820,Cute Things Dying Violently,11,928,2.99,1.406060606060606,2.1265086206896555
8721,434680,Lamia's Game Room,11,2378,0.99,3.603030303030303,0.2747687132043734
8722,489020,iGrow Game,11,2840,4.99,4.303030303030303,1.1596478873239437
8723,273860,Snowcat Simulator,11,167,7.99,0.25303030303030305,31.577245508982035
8724,304910,Sky Gamblers: Storm Raiders,11,4760,9.99,7.212121212121213,1.3851680672268907
8725,454510,Substance Painter 2,11,73389,149.99,111.19545454545455,1.3488860728447043
8726,429520,Falcon Gold,11,3360,6.99,5.090909090909091,1.3730357142857144
8727,391520,Labyrinth Simulator,11,3542,4.99,5.366666666666666,0.9298136645962733
8728,642560,Art Of Gravity,11,328,0.99,0.49696969696969695,1.9920731707317074
8729,550220,Charm Tale Quest,11,12,2.99,0.01818181818181818,164.45000000000002
8731,371220,VERLIES II,11,1165,9.99,1.7651515151515151,5.659570815450644
8732,398920,Tisnart Tiles,11,2867,2.99,4.343939393939394,0.6883153121730032
8733,501120,Clock Simulator,11,1467,0.99,2.222727272727273,0.4453987730061349
8734,362810,Fighties,11,4119,4.99,6.24090909090909,0.7995630007283322
8735,313620,The Terminal 2,11,1300,4.99,1.9696969696969697,2.5333846153846156
8736,618310,AFTERGRINDER,11,1403,4.99,2.125757575757576,2.347398431931575
8739,415670,Highrise Heroes: Word Challenge,11,2833,4.99,4.292424242424243,1.1625132368513942
8740,385250,Paint it Back,11,19185,7.99,29.068181818181817,0.27487099296325257
8741,445750,Settled,11,0,1.99,0.0,inf
8743,341470,Loot Hunter,11,847,7.99,1.2833333333333334,6.2259740259740255
8744,440380,Super Kitty Boing Boing,11,2352,5.99,3.5636363636363635,1.6808673469387756
8745,491620,Beeftacular,11,1300,2.99,1.9696969696969697,1.518
8746,294730,Marine Park Empire,11,25,6.99,0.03787878787878788,184.536
8747,426630,Bubsy Two-Fur,11,1872,4.99,2.8363636363636364,1.7592948717948718
8749,356180,Time Machine VR,11,842,29.99,1.2757575757575759,23.50760095011876
8750,298280,XenoRaptor,11,1894,9.99,2.8696969696969696,3.481203801478353
8751,240340,Space Ace,11,129,9.99,0.19545454545454544,51.11162790697675
8752,351420,Veteran Combat,11,56,1.99,0.08484848484848485,23.453571428571426
8753,253350,Tiny Barbarian DX,11,3006,29.99,4.554545454545454,6.5846307385229546
8754,433530,Heliborne,11,3436,14.99,5.206060606060606,2.879336437718277
8755,483420,Adam Wolfe,11,1632,5.99,2.472727272727273,2.422426470588235
8756,513420,VR Escape the space station,11,65,6.99,0.09848484848484848,70.97538461538463
8757,331400,Luna: Shattered Hearts: Episode 1,11,1542,2.99,2.3363636363636364,1.2797665369649807
8758,465870,SHOCK TROOPERS 2nd Squad,10,148,7.99,0.24666666666666667,32.391891891891895
8759,15080,Rayman: Raving Rabbids,10,1225,9.99,2.0416666666666665,4.893061224489796
8760,344800,World of Mixed Martial Arts 3,10,622,19.99,1.0366666666666666,19.282958199356912
8761,385700,Battle For The Sun,10,152,4.99,0.2533333333333333,19.697368421052634
8762,313660,Alea Jacta Est,10,20644,24.99,34.406666666666666,0.7263127300910676
8763,345690,Crash Dummy,10,0,9.99,0.0,inf
8764,370710,Last Heroes,10,852,1.99,1.4200000000000002,1.4014084507042253
8765,487620,Perfect Angle VR - Zen edition,10,27,9.99,0.045000000000000005,221.99999999999997
8766,423590,The Little Acre,10,1229,12.99,2.0483333333333333,6.341741253051262
8767,373610,Shoot 1UP,10,1208,3.99,2.013333333333333,1.981788079470199
8768,359920,Highlands,10,1497,4.99,2.4949999999999997,2.0000000000000004
8769,336930,Redux: Dark Matters,10,0,12.99,0.0,inf
8770,585970,Tank Assault X,10,1192,1.99,1.9866666666666668,1.0016778523489933
8771,362740,Age of Enigma: The Secret of the Sixth Ghost,10,165,9.99,0.275,36.32727272727273
8772,603190,Tank Destroyer,10,1515,2.99,2.525,1.1841584158415843
8773,331570,Wimp: Who Stole My Pants?,10,2765,3.99,4.608333333333333,0.8658227848101266
8774,434370,Buried: An Interactive Story,10,2239,2.99,3.731666666666667,0.8012505582849486
8775,385680,Galactic Conquerors,10,1,7.99,0.0016666666666666668,4794.0
8776,202670,Nancy Drew: Alibi in Ashes,10,6530,6.99,10.883333333333333,0.6422664624808576
8777,368760,Playing History 3 - Vikings,10,33,2.99,0.055,54.36363636363637
8778,429260,Super Intergalactic Gang,10,172,9.99,0.2866666666666667,34.848837209302324
8780,46730,Hazen: The Dark Whispers,10,553,9.99,0.9216666666666666,10.839059674502714
8781,316140,Appointment With FEAR,10,1140,4.99,1.9,2.6263157894736846
8782,542930,Painted Memories,10,2285,4.99,3.808333333333333,1.3102844638949673
8783,476880,Rescue Lucy,10,1176,2.99,1.96,1.5255102040816328
8784,535290,Super Happy Singh,10,1443,3.99,2.4050000000000002,1.659043659043659
8786,351080,The Corporate Machine,10,76,9.99,0.12666666666666665,78.86842105263159
8787,420100,CLANNAD Side Stories,10,27,19.99,0.045000000000000005,444.2222222222221
8788,363980,Forget Me Not: My Organic Garden,10,2990,9.99,4.983333333333333,2.0046822742474917
8789,226820,Nancy Drew: Ghost of Thornton Hall,10,5111,19.99,8.518333333333334,2.346703189199765
8790,374080,Falcon,10,5,6.99,0.008333333333333333,838.8000000000001
8791,391240,Forgotten Lore,10,1142,9.99,1.9033333333333333,5.248686514886165
8792,15920,Luxor 2,10,986,9.99,1.6433333333333333,6.079107505070994
8793,379600,Diner Mania,10,274,3.99,0.45666666666666667,8.737226277372264
8794,282860,Masterspace,10,461,13.99,0.7683333333333333,18.20824295010846
8795,371410,Hostile Dimension,10,1338,1.99,2.23,0.8923766816143498
8796,288750,Hotel Collectors Edition,10,987,6.99,1.645,4.249240121580547
8799,331390,Winged Sakura: Mindy's Arc,10,996,3.74,1.66,2.253012048192771
8800,431910,Psychocat: The Answer,10,1865,0.99,3.1083333333333334,0.3184986595174263
8801,628520,Rozkol,10,1435,2.99,2.3916666666666666,1.2501742160278746
8803,377660,Blockwick 2,10,3419,11.99,5.698333333333333,2.10412401286926
8804,414720,Astrox: Hostile Space Excavation,10,1791,3.99,2.985,1.3366834170854274
8805,366290,Carp Fishing Simulator,10,1024,12.99,1.7066666666666668,7.611328125
